"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_STATE_ABR","MONTH",
"UA","United Air Lines Inc.",14107,"PHX","AZ",12264,"IAD","VA",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",12953,"LGA","NY",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",13029,"LNK","NE",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",13204,"MCO","FL",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",13296,"MHT","NH",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",13891,"ONT","CA",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",13930,"ORD","IL",11,
"UA","United Air Lines Inc.",14107,"PHX","AZ",14771,"SFO","CA",11,
"UA","United Air Lines Inc.",14108,"PIA","IL",10800,"BUR","CA",11,
"UA","United Air Lines Inc.",14108,"PIA","IL",11292,"DEN","CO",11,
"UA","United Air Lines Inc.",14108,"PIA","IL",13367,"MLI","IL",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",11003,"CID","IA",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",11292,"DEN","CO",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",13930,"ORD","IL",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",14576,"ROC","NY",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",14771,"SFO","CA",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",14831,"SJC","CA",11,
"UA","United Air Lines Inc.",14122,"PIT","PA",15048,"SUX","IA",11,
"UA","United Air Lines Inc.",14893,"SMF","CA",13198,"MCI","MO",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",13204,"MCO","FL",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",13796,"OAK","CA",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",13891,"ONT","CA",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",14027,"PBI","FL",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",14057,"PDX","OR",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",14679,"SAN","CA",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",14747,"SEA","WA",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",14771,"SFO","CA",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",14986,"SRQ","FL",1,
"UA","United Air Lines Inc.",14893,"SMF","CA",15304,"TPA","FL",1,
"UA","United Air Lines Inc.",14908,"SNA","CA",13230,"MDT","PA",1,
"UA","United Air Lines Inc.",14908,"SNA","CA",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",14908,"SNA","CA",14122,"PIT","PA",1,
"UA","United Air Lines Inc.",14908,"SNA","CA",14576,"ROC","NY",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",10529,"BDL","CT",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",11042,"CLE","OH",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",12264,"IAD","VA",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",14027,"PBI","FL",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",14869,"SLC","UT",1,
"UA","United Air Lines Inc.",14986,"SRQ","FL",15304,"TPA","FL",1,
"UA","United Air Lines Inc.",15016,"STL","MO",10397,"ATL","GA",1,
"UA","United Air Lines Inc.",15016,"STL","MO",10868,"CAE","SC",1,
"UA","United Air Lines Inc.",15016,"STL","MO",11057,"CLT","NC",1,
"UA","United Air Lines Inc.",15016,"STL","MO",11267,"DAY","OH",1,
"UA","United Air Lines Inc.",15016,"STL","MO",11292,"DEN","CO",1,
"UA","United Air Lines Inc.",15016,"STL","MO",11618,"EWR","NJ",1,
"UA","United Air Lines Inc.",15016,"STL","MO",11995,"GSO","NC",1,
"UA","United Air Lines Inc.",15016,"STL","MO",12264,"IAD","VA",1,
"UA","United Air Lines Inc.",15016,"STL","MO",12339,"IND","IN",1,
"UA","United Air Lines Inc.",15016,"STL","MO",12889,"LAS","NV",1,
"UA","United Air Lines Inc.",15016,"STL","MO",13891,"ONT","CA",1,
"UA","United Air Lines Inc.",15016,"STL","MO",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",15016,"STL","MO",13931,"ORF","VA",1,
"UA","United Air Lines Inc.",15016,"STL","MO",14107,"PHX","AZ",1,
"UA","United Air Lines Inc.",15016,"STL","MO",14570,"RNO","NV",1,
"UA","United Air Lines Inc.",15016,"STL","MO",14831,"SJC","CA",1,
"UA","United Air Lines Inc.",15016,"STL","MO",15412,"TYS","TN",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",10713,"BOI","ID",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",10800,"BUR","CA",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",11292,"DEN","CO",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",12264,"IAD","VA",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",13029,"LNK","NE",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",13342,"MKE","WI",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",14057,"PDX","OR",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",14107,"PHX","AZ",1,
"UA","United Air Lines Inc.",15048,"SUX","IA",14771,"SFO","CA",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",11042,"CLE","OH",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",12478,"JFK","NY",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",12953,"LGA","NY",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",12992,"LIT","AR",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",13244,"MEM","TN",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",13296,"MHT","NH",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",14307,"PVD","RI",1,
"UA","United Air Lines Inc.",15096,"SYR","NY",15016,"STL","MO",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",10529,"BDL","CT",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",11042,"CLE","OH",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",11292,"DEN","CO",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",12264,"IAD","VA",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",12339,"IND","IN",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",12889,"LAS","NV",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",12953,"LGA","NY",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",12954,"LGB","CA",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",13198,"MCI","MO",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",13244,"MEM","TN",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",13296,"MHT","NH",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",13796,"OAK","CA",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",14027,"PBI","FL",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",14100,"PHL","PA",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",14771,"SFO","CA",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",14893,"SMF","CA",1,
"UA","United Air Lines Inc.",15304,"TPA","FL",14986,"SRQ","FL",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",11292,"DEN","CO",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",11986,"GRR","MI",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",12278,"ICT","KS",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",12451,"JAX","FL",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",12992,"LIT","AR",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",13796,"OAK","CA",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",13851,"OKC","OK",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",14576,"ROC","NY",1,
"UA","United Air Lines Inc.",15370,"TUL","OK",14893,"SMF","CA",1,
"UA","United Air Lines Inc.",15376,"TUS","AZ",11003,"CID","IA",1,
"UA","United Air Lines Inc.",15376,"TUS","AZ",11292,"DEN","CO",1,
"UA","United Air Lines Inc.",15376,"TUS","AZ",11298,"DFW","TX",1,
"UA","United Air Lines Inc.",15376,"TUS","AZ",12278,"ICT","KS",1,
"UA","United Air Lines Inc.",15376,"TUS","AZ",13871,"OMA","NE",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",10785,"BTV","VT",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",12264,"IAD","VA",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",12266,"IAH","TX",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",13029,"LNK","NE",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",13930,"ORD","IL",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",14576,"ROC","NY",1,
"UA","United Air Lines Inc.",15412,"TYS","TN",14730,"SDF","KY",1,
"UA","United Air Lines Inc.",10135,"ABE","PA",13198,"MCI","MO",2,
"UA","United Air Lines Inc.",10135,"ABE","PA",13230,"MDT","PA",2,
"UA","United Air Lines Inc.",10135,"ABE","PA",13485,"MSN","WI",2,
"UA","United Air Lines Inc.",10135,"ABE","PA",13487,"MSP","MN",2,
"UA","United Air Lines Inc.",10135,"ABE","PA",13891,"ONT","CA",2,
"UA","United Air Lines Inc.",10135,"ABE","PA",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11109,"COS","CO",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11298,"DFW","TX",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",12197,"HPN","NY",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",12339,"IND","IN",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13367,"MLI","IL",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13851,"OKC","OK",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13891,"ONT","CA",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13931,"ORF","VA",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",14107,"PHX","AZ",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",14108,"PIA","IL",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",14683,"SAT","TX",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",14869,"SLC","UT",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",15016,"STL","MO",2,
"UA","United Air Lines Inc.",10140,"ABQ","NM",15376,"TUS","AZ",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",10785,"BTV","VT",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",11298,"DFW","TX",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",12266,"IAH","TX",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",12339,"IND","IN",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",12992,"LIT","AR",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",13029,"LNK","NE",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",13244,"MEM","TN",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",15016,"STL","MO",2,
"UA","United Air Lines Inc.",10257,"ALB","NY",15096,"SYR","NY",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",11630,"FAI","AK",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",12892,"LAX","CA",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",14057,"PDX","OR",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",14107,"PHX","AZ",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",14679,"SAN","CA",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",14747,"SEA","WA",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",14771,"SFO","CA",2,
"UA","United Air Lines Inc.",10299,"ANC","AK",14893,"SMF","CA",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",10140,"ABQ","NM",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",11003,"CID","IA",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",11042,"CLE","OH",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",11298,"DFW","TX",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",11433,"DTW","MI",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",11603,"EUG","OR",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",12191,"HOU","TX",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",12264,"IAD","VA",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",12992,"LIT","AR",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",13244,"MEM","TN",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",13342,"MKE","WI",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",13796,"OAK","CA",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",14100,"PHL","PA",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",14321,"PWM","ME",2,
"UA","United Air Lines Inc.",10397,"ATL","GA",14893,"SMF","CA",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",10620,"BIL","MT",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",11193,"CVG","KY",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",11884,"GEG","WA",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",12003,"GTF","MT",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",12264,"IAD","VA",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",13487,"MSP","MN",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",16440,"AUS","TX",13931,"ORF","VA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",12264,"IAD","VA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",12889,"LAS","NV",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",12892,"LAX","CA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",13198,"MCI","MO",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",13204,"MCO","FL",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",13342,"MKE","WI",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",13796,"OAK","CA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",13871,"OMA","NE",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",14057,"PDX","OR",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",14679,"SAN","CA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",14771,"SFO","CA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",14869,"SLC","UT",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",14893,"SMF","CA",2,
"UA","United Air Lines Inc.",10529,"BDL","CT",15304,"TPA","FL",2,
"UA","United Air Lines Inc.",10581,"BGR","ME",10721,"BOS","MA",2,
"UA","United Air Lines Inc.",10581,"BGR","ME",10785,"BTV","VT",2,
"UA","United Air Lines Inc.",10581,"BGR","ME",11884,"GEG","WA",2,
"UA","United Air Lines Inc.",10581,"BGR","ME",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10581,"BGR","ME",14321,"PWM","ME",2,
"UA","United Air Lines Inc.",10581,"BGR","ME",14831,"SJC","CA",2,
"UA","United Air Lines Inc.",10599,"BHM","AL",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10599,"BHM","AL",12217,"HSV","AL",2,
"UA","United Air Lines Inc.",10599,"BHM","AL",12954,"LGB","CA",2,
"UA","United Air Lines Inc.",10599,"BHM","AL",13487,"MSP","MN",2,
"UA","United Air Lines Inc.",10599,"BHM","AL",13495,"MSY","LA",2,
"UA","United Air Lines Inc.",10599,"BHM","AL",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",10620,"BIL","MT",16440,"AUS","TX",2,
"UA","United Air Lines Inc.",10620,"BIL","MT",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",10620,"BIL","MT",12003,"GTF","MT",2,
"UA","United Air Lines Inc.",10620,"BIL","MT",12892,"LAX","CA",2,
"UA","United Air Lines Inc.",10620,"BIL","MT",14747,"SEA","WA",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",10257,"ALB","NY",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",11193,"CVG","KY",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",11986,"GRR","MI",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",12278,"ICT","KS",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",12451,"JAX","FL",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",12992,"LIT","AR",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",13342,"MKE","WI",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",13796,"OAK","CA",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",13851,"OKC","OK",2,
"UA","United Air Lines Inc.",15370,"TUL","OK",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",11292,"DEN","CO",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",11298,"DFW","TX",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",12339,"IND","IN",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",12953,"LGA","NY",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",13198,"MCI","MO",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",13230,"MDT","PA",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",13871,"OMA","NE",2,
"UA","United Air Lines Inc.",15376,"TUS","AZ",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",10397,"ATL","GA",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",16440,"AUS","TX",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",11057,"CLT","NC",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",11423,"DSM","IA",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",11995,"GSO","NC",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",12266,"IAH","TX",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",12339,"IND","IN",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",13495,"MSY","LA",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",13930,"ORD","IL",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",14576,"ROC","NY",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",14730,"SDF","KY",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",14747,"SEA","WA",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",14831,"SJC","CA",2,
"UA","United Air Lines Inc.",15412,"TYS","TN",14908,"SNA","CA",2,
"UA","United Air Lines Inc.",10135,"ABE","PA",11884,"GEG","WA",3,
"UA","United Air Lines Inc.",10135,"ABE","PA",12953,"LGA","NY",3,
"UA","United Air Lines Inc.",10135,"ABE","PA",13198,"MCI","MO",3,
"UA","United Air Lines Inc.",10135,"ABE","PA",13796,"OAK","CA",3,
"UA","United Air Lines Inc.",10135,"ABE","PA",13891,"ONT","CA",3,
"UA","United Air Lines Inc.",10135,"ABE","PA",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11109,"COS","CO",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11298,"DFW","TX",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11637,"FAR","ND",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",11775,"FSD","SD",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",12889,"LAS","NV",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",12892,"LAX","CA",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13198,"MCI","MO",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13851,"OKC","OK",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13891,"ONT","CA",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",13931,"ORF","VA",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",14683,"SAT","TX",3,
"UA","United Air Lines Inc.",10140,"ABQ","NM",14771,"SFO","CA",3,
"UA","United Air Lines Inc.",10257,"ALB","NY",12266,"IAH","TX",3,
"UA","United Air Lines Inc.",10257,"ALB","NY",13029,"LNK","NE",3,
"UA","United Air Lines Inc.",10257,"ALB","NY",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10257,"ALB","NY",15016,"STL","MO",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",11630,"FAI","AK",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",11884,"GEG","WA",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",12892,"LAX","CA",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",14107,"PHX","AZ",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",14679,"SAN","CA",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",14747,"SEA","WA",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",14771,"SFO","CA",3,
"UA","United Air Lines Inc.",10299,"ANC","AK",14869,"SLC","UT",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",10140,"ABQ","NM",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",11042,"CLE","OH",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",11433,"DTW","MI",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",12191,"HOU","TX",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",12264,"IAD","VA",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",12992,"LIT","AR",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",13244,"MEM","TN",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10397,"ATL","GA",14893,"SMF","CA",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",11193,"CVG","KY",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",11298,"DFW","TX",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",11638,"FAT","CA",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",11884,"GEG","WA",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",13487,"MSP","MN",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",14027,"PBI","FL",3,
"UA","United Air Lines Inc.",16440,"AUS","TX",14288,"PUB","CO",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",10721,"BOS","MA",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",10821,"BWI","MD",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",12264,"IAD","VA",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",13198,"MCI","MO",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",13204,"MCO","FL",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",13232,"MDW","IL",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",13796,"OAK","CA",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",13871,"OMA","NE",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",14512,"RFD","IL",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",14679,"SAN","CA",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",14747,"SEA","WA",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",14869,"SLC","UT",3,
"UA","United Air Lines Inc.",10529,"BDL","CT",15304,"TPA","FL",3,
"UA","United Air Lines Inc.",10581,"BGR","ME",10785,"BTV","VT",3,
"UA","United Air Lines Inc.",10581,"BGR","ME",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10581,"BGR","ME",14321,"PWM","ME",3,
"UA","United Air Lines Inc.",10581,"BGR","ME",14831,"SJC","CA",3,
"UA","United Air Lines Inc.",10599,"BHM","AL",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",10599,"BHM","AL",12217,"HSV","AL",3,
"UA","United Air Lines Inc.",10599,"BHM","AL",12954,"LGB","CA",3,
"UA","United Air Lines Inc.",10599,"BHM","AL",13930,"ORD","IL",3,
"UA","United Air Lines Inc.",10620,"BIL","MT",11292,"DEN","CO",3,
"UA","United Air Lines Inc.",10620,"BIL","MT",12003,"GTF","MT",3,
"UA","United Air Lines Inc.",10620,"BIL","MT",12892,"LAX","CA",3,
"UA","United Air Lines Inc.",10693,"BNA","TN",13029,"LNK","NE",3,
"UA","United Air Lines Inc.",10693,"BNA","TN",13930,"ORD","IL",3,
